Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-19,195.548,195.915,189.592,190.478,3508800,0.0,0.0
2023-01-20,189.752,193.173,187.217,192.739,3517600,0.0,0.0
2023-01-23,191.788,194.982,190.157,193.286,3473500,0.0,0.0
2023-01-24,191.913,195.673,191.913,195.512,2862500,1.05,0.0
2023-01-25,193.722,195.398,191.183,195.228,2283400,0.0,0.0
2023-01-26,193.561,197.747,190.994,191.155,3426100,0.0,0.0
2023-01-27,190.814,192.68,189.857,191.799,2907900,0.0,0.0
2023-01-30,191.306,193.76,190.53,191.25,2786300,0.0,0.0
2023-01-31,192.519,197.331,191.808,197.255,3415800,0.0,0.0
2023-02-01,196.506,203.781,193.599,202.284,3363900,0.0,0.0
2023-02-02,204.643,211.52,204.577,209.862,4156800,0.0,0.0
2023-02-03,205.675,206.859,203.478,204.567,3047900,0.0,0.0
2023-02-06,202.938,205.391,202.758,204.472,2380600,0.0,0.0
2023-02-07,201.65,204.188,199.31,203.393,2552300,0.0,0.0
2023-02-08,202.9,202.9,199.926,201.527,2421100,0.0,0.0
2023-02-09,203.431,203.876,196.98,197.624,2386700,0.0,0.0
2023-02-10,196.506,197.899,195.436,197.757,1836300,0.0,0.0
2023-02-13,198.249,202.985,196.478,202.834,2364000,0.0,0.0
2023-02-14,200.835,203.762,199.992,202.474,2316600,0.0,0.0
2023-02-15,201.138,204.122,200.115,203.677,1849900,0.0,0.0
2023-02-16,199.102,204.662,198.552,202.711,2479000,0.0,0.0
2023-02-17,201.981,202.426,197.87,201.517,3462000,0.0,0.0
2023-02-21,194.432,195.976,190.596,191.193,3942900,0.0,0.0
2023-02-22,190.586,193.646,189.497,191.931,2667400,0.0,0.0
2023-02-23,191.865,192.992,188.616,191.534,2332200,0.0,0.0
2023-02-24,189.241,191.894,187.982,190.899,2163500,0.0,0.0
2023-02-27,193.542,195.588,192.699,193.456,2764800,0.0,0.0
2023-02-28,193.21,197.283,192.566,194.887,4391400,0.0,0.0
2023-03-01,194.593,194.783,181.171,184.051,9814300,0.0,0.0
2023-03-02,182.488,185.131,181.891,184.799,4096900,0.0,0.0
2023-03-03,185.443,189.961,184.761,189.185,3483200,0.0,0.0
2023-03-06,189.724,192.954,189.497,190.927,3160900,0.0,0.0
2023-03-07,191.799,191.799,186.845,186.987,3320200,0.0,0.0
2023-03-08,187.754,191.41,187.252,190.52,2670400,0.0,0.0
2023-03-09,191.42,193.277,188.057,188.541,2440300,0.0,0.0
2023-03-10,188.607,191.041,185.737,186.277,2986800,0.0,0.0
2023-03-13,185.405,190.757,184.449,187.12,3116300,0.0,0.0
2023-03-14,188.872,189.526,183.587,186.438,3909000,0.0,0.0
2023-03-15,185.5,189.867,184.335,188.105,3794100,0.0,0.0
2023-03-16,187.139,189.516,186.068,189.128,3153900,0.0,0.0
2023-03-17,189.241,190.672,185.453,186.94,7271200,0.0,0.0
2023-03-20,186.608,187.442,185.093,186.4,2405100,0.0,0.0
2023-03-21,188.02,188.275,184.875,186.4,2940400,0.0,0.0
2023-03-22,186.495,187.063,181.257,181.455,3275700,0.0,0.0
2023-03-23,182.545,182.905,178.14,179.675,3346400,0.0,0.0
2023-03-24,178.784,180.224,177.543,179.457,2692400,0.0,0.0
2023-03-27,180.035,181.806,178.926,180.47,2488400,0.0,0.0
2023-03-28,180.404,182.279,179.608,180.11,1872300,0.0,0.0
2023-03-29,180.868,181.853,179.968,181.806,2436300,0.0,0.0
2023-03-30,183.833,184.894,182.147,182.478,2157000,0.0,0.0
2023-03-31,183.842,189.658,183.426,189.412,3151600,0.0,0.0
2023-04-03,190.454,193.447,190.359,193.22,3471100,0.0,0.0
2023-04-04,192.756,193.494,190.151,192.282,2500100,0.0,0.0
2023-04-05,192.291,192.613,188.162,188.9,2417800,0.0,0.0
2023-04-06,187.66,188.948,185.178,188.086,2403300,0.0,0.0
2023-04-10,187.167,190.549,185.85,189.232,2387500,0.0,0.0
2023-04-11,190.378,192.225,190.16,190.71,2459000,0.0,0.0
2023-04-12,192.661,193.902,188.881,189.222,2665400,0.0,0.0
2023-04-13,189.222,191.183,185.879,190.833,2778700,0.0,0.0
2023-04-14,190.88,193.116,190.482,191.505,2028300,0.0,0.0
2023-04-17,191.808,194.205,191.723,194.176,2420000,0.0,0.0
2023-04-18,195.389,197.615,194.887,197.113,2685200,0.0,0.0
2023-04-19,196.232,198.013,195.37,197.804,2488700,0.0,0.0
2023-04-20,197.473,201.157,197.444,198.685,2948800,0.0,0.0
2023-04-21,200.182,201.28,198.922,199.897,2864000,0.0,0.0
2023-04-24,199.197,200.835,198.998,199.897,2758700,0.0,0.0
2023-04-25,200.849,201.087,195.89,195.985,2723700,1.05,0.0
2023-04-26,195.614,195.823,190.483,191.149,3409000,0.0,0.0
2023-04-27,190.987,194.985,190.987,194.7,2498900,0.0,0.0
2023-04-28,194.767,197.889,194.519,197.841,2451900,0.0,0.0
2023-05-01,197.841,198.879,197.184,198.213,2282100,0.0,0.0
2023-05-02,198.479,198.479,193.472,196.071,2201800,0.0,0.0
2023-05-03,196.461,200.212,195.29,195.442,2386600,0.0,0.0
2023-05-04,195.376,196.699,191.597,193.053,2375800,0.0,0.0
2023-05-05,194.243,196.594,193.538,195.918,2495600,0.0,0.0
2023-05-08,195.718,196.213,193.272,194.243,1586500,0.0,0.0
2023-05-09,194.291,197.223,193.472,197.165,2249900,0.0,0.0
2023-05-10,197.955,198.727,192.272,194.5,2715600,0.0,0.0
2023-05-11,194.195,194.614,192.139,193.529,3015600,0.0,0.0
2023-05-12,193.548,194.671,191.587,193.491,2261700,0.0,0.0
2023-05-15,192.72,193.196,189.769,191.863,2971500,0.0,0.0
2023-05-16,187.027,190.359,184.286,189.645,4683500,0.0,0.0
2023-05-17,189.788,197.46,189.198,197.242,3755900,0.0,0.0
2023-05-18,197.527,199.203,195.623,199.107,2275300,0.0,0.0
2023-05-19,198.327,198.508,195.09,196.356,2768400,0.0,0.0
2023-05-22,196.766,198.355,193.158,193.386,3537000,0.0,0.0
2023-05-23,193.082,199.669,192.71,196.718,6507500,0.0,0.0
2023-05-24,196.813,198.879,192.387,193.843,2829800,0.0,0.0
2023-05-25,193.243,194.205,191.244,191.378,3030400,0.0,0.0
2023-05-26,192.349,196.842,191.549,196.594,3072700,0.0,0.0
2023-05-30,197.051,197.47,193.986,195.814,2534100,0.0,0.0
2023-05-31,194.31,194.31,189.912,191.463,3894600,0.0,0.0
2023-06-01,191.301,194.9,187.989,194.119,2764800,0.0,0.0
2023-06-02,195.623,200.193,195.623,199.726,2834600,0.0,0.0
2023-06-05,198.289,198.574,196.356,196.842,2345700,0.0,0.0
2023-06-06,196.613,198.479,195.747,197.203,2804900,0.0,0.0
2023-06-07,198.003,201.668,198.003,201.059,3334600,0.0,0.0
2023-06-08,201.668,203.515,200.154,200.345,2409700,0.0,0.0
2023-06-09,201.106,201.325,198.736,199.069,2092700,0.0,0.0
2023-06-12,200.097,203.572,199.145,203.105,2465100,0.0,0.0
2023-06-13,204.667,207.027,203.8,206.904,3056100,0.0,0.0
2023-06-14,206.371,207.789,203.477,204.533,3080300,0.0,0.0
2023-06-15,205.428,209.046,205.419,208.408,3187000,0.0,0.0
2023-06-16,208.798,208.941,206.428,206.647,6874300,0.0,0.0
2023-06-20,205.457,206.333,204.115,205.105,3058300,0.0,0.0
2023-06-21,205.276,205.438,203.581,203.953,3364400,0.0,0.0
2023-06-22,203.515,205.019,201.449,204.495,2780900,0.0,0.0
2023-06-23,203.639,205.999,202.858,204.876,3997300,0.0,0.0
2023-06-26,205.581,208.503,205.2,207.484,2498900,0.0,0.0
2023-06-27,208.465,213.225,208.465,212.815,4223500,0.0,0.0
2023-06-28,211.568,213.377,210.902,211.825,3372600,0.0,0.0
2023-06-29,212.501,213.053,211.159,212.111,3058200,0.0,0.0
2023-06-30,213.329,215.604,212.834,214.852,3633300,0.0,0.0
2023-07-03,213.824,215.186,212.749,213.796,1498400,0.0,0.0
2023-07-05,213.624,216.042,213.348,214.652,2876400,0.0,0.0
2023-07-06,212.092,212.815,210.645,210.778,3011500,0.0,0.0
2023-07-07,210.426,213.139,210.121,211.273,2345400,0.0,0.0
2023-07-10,212.396,218.146,212.168,218.108,2536100,0.0,0.0
2023-07-11,220.155,220.155,217.861,218.403,2219700,0.0,0.0
2023-07-12,220.612,223.772,219.993,220.954,2256000,0.0,0.0
2023-07-13,221.392,222.049,217.461,218.508,1882800,0.0,0.0
2023-07-14,218.898,219.764,217.508,217.746,1535900,0.0,0.0
2023-07-17,217.718,219.041,216.328,217.013,1951500,0.0,0.0
