Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-29,46.351,46.473,46.086,46.379,5164600,0.0,0.0
2023-03-30,46.313,46.644,46.161,46.398,3743800,0.0,0.0
2023-03-31,46.53,46.795,46.332,46.691,4811100,0.0,0.0
2023-04-03,46.88,47.287,46.776,47.23,6118200,0.0,0.0
2023-04-04,47.098,47.258,46.615,46.776,3928500,0.0,0.0
2023-04-05,46.804,46.909,45.017,45.452,7469300,0.0,0.0
2023-04-06,45.433,45.934,45.32,45.887,4393700,0.0,0.0
2023-04-10,45.698,46.256,45.679,46.246,4518900,0.0,0.0
2023-04-11,46.161,46.161,45.235,45.357,6710700,0.0,0.0
2023-04-12,45.026,45.31,44.469,44.752,7214200,0.0,0.0
2023-04-13,44.743,44.875,44.128,44.497,5503100,0.0,0.0
2023-04-14,44.44,44.866,43.863,44.119,3908200,0.0,0.0
2023-04-17,44.355,45.225,44.26,45.216,5852200,0.0,0.0
2023-04-18,45.131,45.414,44.828,45.253,5113500,0.0,0.0
2023-04-19,45.225,45.386,44.8,44.875,4566000,0.0,0.0
2023-04-20,44.951,45.225,44.667,45.206,3917700,0.0,0.0
2023-04-21,45.443,45.726,45.187,45.32,3776300,0.0,0.0
2023-04-24,45.235,45.66,45.178,45.622,4634000,0.0,0.0
2023-04-25,45.566,45.944,45.329,45.367,3851000,0.0,0.0
2023-04-26,44.989,45.443,44.913,45.225,2897000,0.0,0.0
2023-04-27,45.367,45.745,45.225,45.717,2482600,0.0,0.0
2023-04-28,45.783,46.313,45.726,45.991,4972800,0.0,0.0
2023-05-01,46.228,46.7,45.802,46.606,4484000,0.0,0.0
2023-05-02,47.013,47.277,46.114,46.757,4200900,0.0,0.0
2023-05-03,46.767,46.899,46.256,46.284,4659300,0.0,0.0
2023-05-04,46.398,46.398,45.632,45.66,3402400,0.0,0.0
2023-05-05,45.802,46.596,45.717,46.559,3770300,0.0,0.0
2023-05-08,46.511,46.861,46.332,46.483,3303000,0.0,0.0
2023-05-09,46.332,46.767,46.265,46.492,3842000,0.0,0.0
2023-05-10,46.644,46.672,45.859,46.455,5119800,0.0,0.0
2023-05-11,46.606,46.625,46.105,46.492,3743800,0.0,0.0
2023-05-12,46.559,47.015,46.549,46.759,4074700,0.26,0.0
2023-05-15,46.996,46.996,46.293,46.654,4924600,0.0,0.0
2023-05-16,46.654,47.063,46.293,46.521,4495000,0.0,0.0
2023-05-17,46.664,46.911,46.274,46.825,4432500,0.0,0.0
2023-05-18,46.806,46.939,46.369,46.901,4532000,0.0,0.0
2023-05-19,47.015,47.243,46.825,47.196,4509000,0.0,0.0
2023-05-22,47.263,47.88,47.053,47.519,4787400,0.0,0.0
2023-05-23,47.301,47.5,46.673,46.683,4984300,0.0,0.0
2023-05-24,46.958,47.624,46.778,47.12,5842400,0.0,0.0
2023-05-25,46.863,47.167,46.473,46.492,12037900,0.0,0.0
2023-05-26,46.112,46.378,44.943,44.981,8018100,0.0,0.0
2023-05-30,44.971,44.971,43.621,43.697,6550600,0.0,0.0
2023-05-31,43.716,43.887,43.013,43.098,13800300,0.0,0.0
2023-06-01,42.956,43.174,42.242,42.461,8704100,0.0,0.0
2023-06-02,42.404,43.659,42.338,43.659,6219000,0.0,0.0
2023-06-05,43.726,44.163,43.726,43.878,4295400,0.0,0.0
2023-06-06,43.849,43.878,43.269,43.802,4276700,0.0,0.0
2023-06-07,43.593,43.678,42.965,43.222,7948700,0.0,0.0
2023-06-08,43.136,43.621,43.06,43.507,4189000,0.0,0.0
2023-06-09,43.478,44.315,43.44,43.897,3790800,0.0,0.0
2023-06-12,43.973,44.106,43.583,44.096,4099800,0.0,0.0
2023-06-13,44.23,44.657,44.001,44.553,5138700,0.0,0.0
2023-06-14,44.657,45.171,44.41,44.886,6548300,0.0,0.0
2023-06-15,42.214,43.792,41.415,43.678,18125600,0.0,0.0
2023-06-16,43.678,44.058,43.26,43.897,10578400,0.0,0.0
2023-06-20,43.944,44.325,43.536,43.574,5682800,0.0,0.0
2023-06-21,43.507,43.935,43.26,43.431,5442800,0.0,0.0
2023-06-22,43.336,43.811,43.079,43.802,4059900,0.0,0.0
2023-06-23,43.992,44.667,43.821,43.868,5160900,0.0,0.0
2023-06-26,44.115,44.363,43.792,44.353,3552000,0.0,0.0
2023-06-27,44.287,44.724,44.22,44.467,3943500,0.0,0.0
2023-06-28,44.306,44.848,44.039,44.848,4209000,0.0,0.0
2023-06-29,44.876,44.905,44.011,44.039,4758700,0.0,0.0
2023-06-30,44.077,44.819,44.058,44.686,5264500,0.0,0.0
2023-07-03,44.638,45.104,44.41,45.104,2132500,0.0,0.0
2023-07-05,44.905,45.256,44.467,44.724,4535800,0.0,0.0
2023-07-06,44.743,45.266,44.61,44.962,4136600,0.0,0.0
2023-07-07,44.876,45.18,44.686,44.848,3366500,0.0,0.0
2023-07-10,44.924,45.304,44.562,44.572,4509100,0.0,0.0
2023-07-11,44.676,45.294,44.638,45.228,3714600,0.0,0.0
2023-07-12,45.076,45.399,44.714,45.019,5140800,0.0,0.0
2023-07-13,44.971,45.304,44.6,44.686,4108200,0.0,0.0
2023-07-14,44.705,44.857,44.03,44.154,4775400,0.0,0.0
2023-07-17,43.925,44.515,43.659,44.249,5054500,0.0,0.0
2023-07-18,44.268,44.401,43.811,43.935,3870600,0.0,0.0
2023-07-19,44.106,44.686,44.011,44.667,4846700,0.0,0.0
2023-07-20,44.829,45.513,44.629,45.504,3818800,0.0,0.0
2023-07-21,45.494,45.874,45.323,45.627,2822600,0.0,0.0
2023-07-24,45.77,46.559,45.646,46.34,4317600,0.0,0.0
2023-07-25,46.473,46.492,45.846,46.293,4023800,0.0,0.0
2023-07-26,46.321,46.616,46.15,46.312,3721500,0.0,0.0
2023-07-27,46.35,46.711,45.608,45.732,3129600,0.0,0.0
2023-07-28,46.017,46.426,45.969,46.131,2766400,0.0,0.0
2023-07-31,46.217,46.407,45.96,46.245,3327600,0.0,0.0
2023-08-01,46.274,46.54,45.798,46.15,3439400,0.0,0.0
2023-08-02,45.76,46.854,45.751,46.606,3817800,0.0,0.0
2023-08-03,46.568,47.006,46.369,46.968,3720100,0.0,0.0
2023-08-04,47.063,47.32,46.92,47.053,4706000,0.0,0.0
2023-08-07,46.996,47.719,46.996,47.253,3792100,0.0,0.0
2023-08-08,47.301,47.443,46.226,46.464,4136800,0.0,0.0
2023-08-09,46.435,47.044,46.378,46.835,3497700,0.0,0.0
2023-08-10,46.987,47.367,46.492,46.664,4374600,0.0,0.0
2023-08-11,46.806,46.987,46.445,46.568,3593700,0.0,0.0
2023-08-14,46.693,46.769,46.109,46.444,4675600,0.29,0.0
2023-08-15,46.339,46.339,45.669,45.861,4939700,0.0,0.0
2023-08-16,46.138,46.205,44.856,44.971,5581800,0.0,0.0
2023-08-17,45.048,45.105,44.512,44.703,5137500,0.0,0.0
2023-08-18,44.675,45.555,44.598,45.497,4721900,0.0,0.0
2023-08-21,45.402,45.736,44.876,45.325,3815800,0.0,0.0
2023-08-22,45.316,45.316,44.665,44.962,3717600,0.0,0.0
2023-08-23,44.923,45.057,44.483,44.885,3539700,0.0,0.0
2023-08-24,44.809,45.182,44.378,44.464,4112700,0.0,0.0
2023-08-25,44.732,44.732,44.101,44.512,3560500,0.0,0.0
2023-08-28,44.321,44.799,44.273,44.598,2605200,0.0,0.0
2023-08-29,44.493,44.646,44.149,44.464,4248200,0.0,0.0
2023-08-30,44.684,44.885,44.455,44.493,3273300,0.0,0.0
2023-08-31,44.254,44.713,44.168,44.369,4573500,0.0,0.0
2023-09-01,44.426,44.608,43.881,43.977,3676400,0.0,0.0
2023-09-05,43.804,43.843,43.02,43.058,6266500,0.0,0.0
2023-09-06,43.307,43.862,43.097,43.192,4918000,0.0,0.0
2023-09-07,43.517,43.699,43.269,43.546,6754400,0.0,0.0
2023-09-08,42.695,46.138,42.293,44.895,16741900,0.0,0.0
2023-09-11,44.809,44.885,43.336,43.45,6648200,0.0,0.0
2023-09-12,43.651,43.919,43.297,43.69,4061100,0.0,0.0
2023-09-13,43.804,43.804,42.944,43.144,4851200,0.0,0.0
2023-09-14,43.317,43.938,43.202,43.795,4587500,0.0,0.0
2023-09-15,43.9,44.55,43.814,44.302,22036000,0.0,0.0
2023-09-18,44.321,44.809,44.082,44.512,4689800,0.0,0.0
2023-09-19,44.531,44.57,43.957,44.082,3770200,0.0,0.0
2023-09-20,43.957,44.474,43.757,44.168,3394000,0.0,0.0
2023-09-21,44.101,44.13,43.537,43.718,4798700,0.0,0.0
2023-09-22,43.709,43.871,43.422,43.67,3724100,0.0,0.0
2023-09-25,43.498,43.757,43.374,43.718,2756200,0.0,0.0
2023-09-26,43.623,43.747,43.164,43.183,3015800,0.0,0.0
2023-09-27,43.039,43.288,42.303,42.542,4516200,0.0,0.0
2023-09-28,42.657,43.336,42.59,43.125,3811100,0.0,0.0
2023-09-29,43.125,43.307,42.59,42.8,3414500,0.0,0.0
2023-10-02,42.666,42.714,41.796,42.111,3802600,0.0,0.0
2023-10-03,41.901,42.465,41.777,42.341,3658600,0.0,0.0
2023-10-04,42.561,43.087,42.351,42.982,4266300,0.0,0.0
2023-10-05,42.886,43.001,42.207,42.226,3126300,0.0,0.0
2023-10-06,42.159,42.265,40.763,41.557,6351700,0.0,0.0
2023-10-09,41.557,42.695,41.557,42.676,4720000,0.0,0.0
2023-10-10,42.991,43.326,42.877,42.886,5383000,0.0,0.0
2023-10-11,42.896,43.106,41.758,42.265,5080500,0.0,0.0
2023-10-12,42.265,42.599,41.681,42.331,3846900,0.0,0.0
2023-10-13,42.398,42.59,42.121,42.236,4039500,0.0,0.0
2023-10-16,42.532,42.704,42.284,42.36,3740000,0.0,0.0
2023-10-17,42.284,42.724,42.245,42.551,2919200,0.0,0.0
2023-10-18,42.638,42.944,42.284,42.303,4177800,0.0,0.0
2023-10-19,42.265,42.867,42.245,42.561,4327800,0.0,0.0
