Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-04,89.47,90.95,87.5,90.0,633800,0.0,0.0
2022-11-07,91.27,91.77,89.4,91.15,393600,0.0,0.0
2022-11-08,92.68,92.99,89.82,91.37,432600,0.0,0.0
2022-11-09,89.97,91.73,88.99,89.31,386700,0.0,0.0
2022-11-10,93.7,103.21,93.68,102.44,1157400,0.0,0.0
2022-11-11,103.31,110.39,103.06,109.8,1012700,0.0,0.0
2022-11-14,108.47,109.44,105.29,105.32,609700,0.0,0.0
2022-11-15,108.07,109.96,103.68,106.27,566700,0.0,0.0
2022-11-16,105.38,106.15,101.46,102.46,426600,0.0,0.0
2022-11-17,99.89,100.59,97.22,98.85,593600,0.0,0.0
2022-11-18,101.24,101.79,98.94,99.97,366400,0.0,0.0
2022-11-21,99.89,99.89,98.53,99.57,269200,0.0,0.0
2022-11-22,100.39,102.2,100.15,101.27,309600,0.0,0.0
2022-11-23,100.62,102.31,100.49,102.1,215500,0.0,0.0
2022-11-25,101.58,103.52,101.58,102.91,110600,0.0,0.0
2022-11-28,101.63,102.64,99.04,99.68,359600,0.0,0.0
2022-11-29,99.43,101.07,99.14,100.94,317500,0.0,0.0
2022-11-30,100.72,101.88,96.92,101.33,678000,0.0,0.0
2022-12-01,102.2,103.93,101.56,102.9,427700,0.0,0.0
2022-12-02,101.17,102.88,100.71,102.09,413100,0.0,0.0
2022-12-05,100.15,101.58,97.83,98.09,536600,0.0,0.0
2022-12-06,98.01,98.63,94.54,96.05,671200,0.0,0.0
2022-12-07,96.03,96.75,94.24,95.81,425500,0.0,0.0
2022-12-08,96.38,98.0,95.34,97.25,417600,0.0,0.0
2022-12-09,96.45,99.95,96.45,99.45,459400,0.0,0.0
2022-12-12,99.92,104.2,99.34,103.21,867300,0.0,0.0
2022-12-13,108.14,110.21,102.87,103.16,702400,0.0,0.0
2022-12-14,101.72,103.88,101.12,101.94,598900,0.0,0.0
2022-12-15,99.91,102.2,99.24,100.43,619800,0.0,0.0
2022-12-16,99.07,100.24,96.35,97.5,2169100,0.0,0.0
2022-12-19,96.9,97.25,94.92,95.42,526800,0.0,0.0
2022-12-20,94.43,94.81,93.44,94.08,454900,0.0,0.0
2022-12-21,95.06,97.88,94.97,97.24,459800,0.0,0.0
2022-12-22,96.16,96.93,94.17,96.89,454500,0.0,0.0
2022-12-23,96.72,98.08,96.13,97.96,205100,0.0,0.0
2022-12-27,97.7,98.66,96.97,98.21,210500,0.0,0.0
2022-12-28,98.28,98.95,96.33,96.36,420700,0.0,0.0
2022-12-29,97.27,102.35,97.27,102.05,724000,0.0,0.0
2022-12-30,100.28,102.7,100.15,102.22,644100,0.0,0.0
2023-01-03,103.75,107.4,103.45,106.86,877500,0.0,0.0
2023-01-04,109.05,114.17,107.85,113.3,894600,0.0,0.0
2023-01-05,111.51,113.33,109.9,113.04,682600,0.0,0.0
2023-01-06,113.72,114.74,112.07,114.23,839000,0.0,0.0
2023-01-09,115.2,115.29,111.96,112.2,639900,0.0,0.0
2023-01-10,111.4,115.34,110.87,115.15,476800,0.0,0.0
2023-01-11,115.85,118.67,114.5,118.59,559900,0.0,0.0
2023-01-12,119.19,119.85,117.55,119.12,642100,0.0,0.0
2023-01-13,117.29,119.85,117.29,118.65,461100,0.0,0.0
2023-01-17,111.22,114.42,109.34,111.18,1498300,0.0,0.0
2023-01-18,112.2,114.16,111.37,112.62,677400,0.0,0.0
2023-01-19,111.73,112.34,109.94,111.37,660200,0.0,0.0
2023-01-20,111.68,114.69,109.95,114.6,408600,0.0,0.0
2023-01-23,115.39,116.7,114.87,116.01,394700,0.0,0.0
2023-01-24,115.88,117.0,114.27,116.6,363500,0.0,0.0
2023-01-25,115.14,118.62,115.14,118.59,298400,0.0,0.0
2023-01-26,118.58,119.7,115.39,117.33,420500,0.0,0.0
2023-01-27,116.0,118.3,115.41,117.96,455400,0.0,0.0
2023-01-30,115.92,117.8,115.53,115.67,615500,0.0,0.0
2023-01-31,116.77,120.8,115.89,120.06,813500,0.0,0.0
2023-02-01,119.45,124.34,118.01,123.49,563700,0.0,0.0
2023-02-02,124.93,130.63,124.57,127.76,795600,0.0,0.0
2023-02-03,124.47,127.52,124.22,125.26,441900,0.0,0.0
2023-02-06,122.67,123.86,120.08,121.75,582100,0.0,0.0
2023-02-07,120.69,123.9,119.84,123.48,432600,0.0,0.0
2023-02-08,122.4,123.94,120.38,121.05,572800,0.0,0.0
2023-02-09,122.06,123.52,120.57,121.47,684800,0.0,0.0
2023-02-10,121.68,123.54,115.45,115.77,971900,0.0,0.0
