Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-21,78.602,79.861,78.393,79.734,5097400,0.0,0.0
2021-06-22,79.444,79.789,78.701,79.173,4150100,0.0,0.0
2021-06-23,79.209,79.381,78.439,78.466,3524500,0.0,0.0
2021-06-24,78.991,78.991,78.158,78.692,5335200,0.0,0.0
2021-06-25,78.855,79.191,78.538,78.575,6611000,0.0,0.0
2021-06-28,78.276,78.285,76.799,77.116,5738300,0.0,0.0
2021-06-29,77.36,77.804,76.418,76.509,6496800,0.0,0.0
2021-06-30,76.418,77.623,76.237,77.297,4744500,0.0,0.0
2021-07-01,77.397,78.149,77.261,78.121,3903900,0.0,0.0
2021-07-02,78.375,78.828,77.768,78.556,4185400,0.0,0.0
2021-07-06,78.058,78.366,76.953,77.696,4140000,0.0,0.0
2021-07-07,77.17,77.958,76.853,77.768,4127200,0.0,0.0
2021-07-08,76.654,77.723,76.128,77.415,4665500,0.0,0.0
2021-07-09,78.375,78.602,77.94,78.266,4556200,0.0,0.0
2021-07-12,77.523,78.285,77.034,78.121,5464400,0.0,0.0
2021-07-13,78.076,78.14,77.252,77.315,4595000,0.0,0.0
2021-07-14,77.179,77.822,76.527,76.935,3665400,0.0,0.0
2021-07-15,76.192,77.496,76.056,76.998,3460800,0.0,0.0
2021-07-16,77.578,77.696,75.476,75.684,4023800,0.0,0.0
2021-07-19,74.117,74.262,72.232,73.437,9221300,0.0,0.0
2021-07-20,73.664,77.134,73.41,76.835,7935000,0.0,0.0
2021-07-21,77.261,78.792,77.061,78.448,5398300,0.0,0.0
2021-07-22,78.167,78.375,77.188,77.759,4124300,0.0,0.0
2021-07-23,78.584,78.584,77.569,77.75,2607600,0.0,0.0
2021-07-26,77.678,78.103,77.397,77.877,3759800,0.0,0.0
2021-07-27,79.372,81.057,79.2,79.934,8429700,0.0,0.0
2021-07-28,80.749,80.749,78.783,79.009,5517100,0.0,0.0
2021-07-29,80.305,80.323,79.272,79.417,4135400,0.0,0.0
2021-07-30,79.163,79.517,78.52,78.783,4443600,0.0,0.0
2021-08-02,78.955,80.405,78.384,78.475,4049200,0.0,0.0
2021-08-03,78.547,79.734,77.315,79.707,4629200,0.0,0.0
2021-08-04,78.71,79.182,77.605,77.759,5286000,0.0,0.0
2021-08-05,78.294,79.218,78.094,78.719,3604600,0.0,0.0
2021-08-06,79.236,79.716,78.982,79.354,3020200,0.0,0.0
2021-08-09,78.883,79.218,78.402,78.901,3265600,0.0,0.0
2021-08-10,79.0,79.789,78.828,79.417,2909100,0.0,0.0
2021-08-11,79.562,80.332,79.218,80.296,3724800,0.0,0.0
2021-08-12,80.097,80.332,79.173,79.716,2816500,0.0,0.0
2021-08-13,79.825,79.861,78.955,79.055,3051300,0.0,0.0
2021-08-16,78.574,79.064,77.533,78.955,3895900,0.0,0.0
2021-08-17,78.285,78.982,77.605,78.475,3999200,0.0,0.0
2021-08-18,77.967,78.756,77.388,77.451,4256200,0.0,0.0
2021-08-19,76.868,77.332,75.628,75.974,5707000,0.51,0.0
2021-08-20,75.92,77.004,75.655,76.612,4502400,0.0,0.0
2021-08-23,77.096,78.007,77.032,77.442,3367700,0.0,0.0
2021-08-24,77.579,78.463,77.478,77.87,4751800,0.0,0.0
2021-08-25,78.043,78.791,77.478,78.144,3195200,0.0,0.0
2021-08-26,78.08,78.208,77.041,77.26,2596000,0.0,0.0
